ParentSmiles,Status Influx,Status Efflux,Status PAMPA,Status BBB,Status CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,Testrain Influx,Testrain PAMPA,Testin CNS,Testain BBB,Testrain Efflux,Efflux Prediction Properties,Efflux Probability Properties,PAMPA Prediction Properties,PAMPA Probability Properties,BBB Prediction Properties,BBB Probability Properties,CNS Prediction Properties,CNS Probability Properties,Influx Prediction Properties,Influx Probability Properties,Efflux Prediction Fingerprints,Efflux Probability Fingerprints,PAMPA Prediction Fingerprints,PAMPA Probability Fingerprints,BBB Prediction Fingerprints,BBB Probability Fingerprints,CNS Prediction Fingerprints,CNS Probability Fingerprints,Influx Prediction Fingerprints,Influx Probability Fingerprints 
CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,NaN,NaN,NaN,1.0,NaN,1.6,75.27,-2.33,1.49,3,2,224.116092372,3,NaN,NaN,NaN,Train,NaN,1,0.6153431534767151,1,0.9983235001564026,1,0.9995214939117432,1,0.5625466704368591,0,0.031913068145513535,0,0.3244786262512207,1,0.8022542595863342,1,0.9860383868217468,1,0.8674890398979187,0,0.0026446206029504538
C=CC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,NaN,NaN,NaN,1.0,NaN,1.74,75.27,-1.95,1.46,3,2,224.116092372,4,NaN,NaN,NaN,Test,NaN,1,0.7398588061332703,1,0.9979913234710693,1,0.9986839890480042,0,0.4605821669101715,0,0.023004967719316483,0,0.34799036383628845,1,0.7591637372970581,1,0.9965853691101074,1,0.8284305930137634,0,0.011957577429711819
C=C[C@@H]1CNCC[C@@H]1CCCc1ccnc2c1cc(OC)cc2,NaN,NaN,NaN,1.0,NaN,4.18,34.15,-0.84,1.62,3,1,310.204513452,6,NaN,NaN,NaN,Train,NaN,0,0.17173849046230316,1,0.987592875957489,1,0.9887050986289978,1,0.8978935480117798,0,0.008748703636229038,0,0.34507137537002563,1,0.9992647767066956,1,0.9941585063934326,0,0.4434570372104645,0,0.03873410075902939
CCCCCCOc1nsnc1C1=CCCN(C)C1,NaN,NaN,NaN,1.0,NaN,3.59,66.49,-2.26,3.61,5,0,281.156183356,7,NaN,NaN,NaN,Train,NaN,0,0.22244727611541748,1,0.9994687438011169,1,0.9634113907814026,0,0.21175704896450043,0,0.0007120526861399412,0,0.13999243080615997,1,0.8568845987319946,1,0.9918001294136047,0,0.04155919328331947,0,0.009554303251206875
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,NaN,NaN,NaN,1.0,1.0,1.56,74.28,-3.78,1.45,5,0,305.12766010000007,3,NaN,NaN,Test,Test,NaN,0,0.07235494256019592,1,0.9730028510093689,1,0.9980441331863403,1,0.5719490647315979,0,0.03184564411640167,0,0.17281650006771088,1,0.9977256655693054,1,0.7968618273735046,0,0.05745122581720352,0,0.0005877228104509413
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,NaN,NaN,NaN,1.0,0.0,3.22,16.13,-3.53,3.07,2,0,316.05751064400005,4,NaN,NaN,Train,Train,NaN,0,0.01368793286383152,1,0.9993001222610474,1,0.9970046877861023,0,0.0569407194852829,0,0.011135052889585495,0,0.11520633101463318,1,0.9861475825309753,1,0.9975467324256897,0,0.0015894179232418537,0,0.00205265823751688
Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,NaN,NaN,NaN,1.0,NaN,1.53,58.44,-1.72,0.89,4,0,284.127325752,1,NaN,NaN,NaN,Train,NaN,0,0.37896227836608887,1,0.9916598200798035,1,0.9994811415672302,0,0.24993304908275604,0,0.017032714560627937,1,0.7610597014427185,1,0.9761934280395508,1,0.9994320273399353,1,0.9100934267044067,0,0.0004545339907053858
O=c1[nH]c2c([nH]c1=O)c([N+](=O)[O-])c(Cl)c(Cl)c2,NaN,NaN,NaN,1.0,NaN,0.85,104.02,-4.97,0.22,4,2,274.9500609360001,1,NaN,NaN,NaN,Test,NaN,0,0.18340317904949188,0,0.008546099998056889,1,0.9841206669807434,0,0.012818468734622002,0,0.0057177795097231865,1,0.9081178903579712,0,0.1731783151626587,1,0.9660865664482117,0,0.017051253467798233,0,0.05840779095888138
CC(Cc1ccccc1)N1CC(NC(=O)Nc2ccccc2)[O+]N1,NaN,NaN,NaN,1.0,NaN,2.11,65.63,-3.03,2.33,4,3,326.17372736409,5,NaN,NaN,NaN,Train,NaN,1,0.780756413936615,1,0.9987468719482422,1,0.9725556969642639,0,0.13057543337345123,0,0.019935760647058487,1,0.7913926839828491,1,0.9442935585975647,1,0.9954896569252014,0,0.22521331906318665,0,0.01977432332932949
[N-]=[N+]=NCC(=O)N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1,NaN,NaN,NaN,1.0,NaN,0.78,165.13,-1.23,0.51,6,3,295.09166851599997,7,NaN,NaN,NaN,Train,NaN,1,0.5038318037986755,0,0.004964512772858143,1,0.9728803038597107,0,0.0069696311838924885,1,0.9587674140930176,0,0.4296903610229492,0,0.048292022198438644,1,0.9448397159576416,0,0.09847424924373627,0,0.011998738162219524
ClCCCl,NaN,NaN,NaN,1.0,NaN,1.81,0.0,-1.25,1.71,0,0,97.969005488,1,NaN,NaN,NaN,Train,NaN,0,0.01390104554593563,1,0.9994250535964966,1,0.999885082244873,0,0.334218293428421,0,0.04773794114589691,0,0.06029680371284485,1,0.6639352440834045,1,0.9926302433013916,0,0.1111518070101738,0,0.07059445232152939
CCCCO,NaN,NaN,NaN,1.0,NaN,0.78,20.23,-0.3,0.8,1,1,74.07316494,2,NaN,NaN,NaN,Train,NaN,0,0.004271301906555891,1,0.8782879114151001,1,0.998521625995636,0,0.03717903420329094,0,0.007487172726541758,0,0.0719638541340828,1,0.6476750373840332,1,0.9879580736160278,0,0.1718330830335617,0,0.07297772169113159
C,NaN,NaN,NaN,1.0,NaN,0.99,0.0,-0.44,1.02,0,0,16.031300127999998,0,NaN,NaN,NaN,Train,NaN,0,0.3985382914543152,1,0.9269324541091919,1,0.998802661895752,0,0.09466031193733215,0,0.14461195468902588,0,0.04691307246685028,1,0.6657454371452332,1,0.9953243732452393,0,0.17983850836753845,0,0.24013029038906097
c1cncc([C@@H]2CCCN2)c1,NaN,NaN,NaN,1.0,NaN,0.69,24.92,0.83,-1.26,2,1,148.100048384,1,NaN,NaN,NaN,Train,NaN,0,0.05954073369503021,0,0.2875904440879822,1,0.9959113597869873,0,0.020152512937784195,0,0.011350423097610474,0,0.1496662050485611,1,0.957915723323822,1,0.9907547831535339,0,0.01710071600973606,1,0.891601026058197
C[C@H](NC(C)(C)C)C(=O)c1cc(Cl)ccc1,NaN,NaN,NaN,1.0,NaN,2.88,29.1,-2.72,2.88,2,1,239.107691876,3,NaN,NaN,NaN,Test,NaN,1,0.8012111783027649,1,0.9987252354621887,1,0.9955934882164001,1,0.8482588529586792,0,0.00648935791105032,1,0.8290878534317017,1,0.9633881449699402,1,0.9953017234802246,1,0.8331900835037231,0,0.01561108697205782
CO,NaN,NaN,NaN,1.0,NaN,-0.46,20.23,1.16,-0.52,1,1,32.026214748,0,NaN,NaN,NaN,Train,NaN,1,0.5511130690574646,0,0.29532819986343384,1,0.9940893650054932,0,0.016410712152719498,0,0.004313237965106964,0,0.07782600075006485,1,0.6657454371452332,1,0.9826065301895142,0,0.112533338367939,0,0.1345696896314621
CC[C@H](C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,NaN,NaN,NaN,1.0,NaN,5.18,33.2,-5.71,4.93,2,0,352.13424097200004,4,NaN,NaN,NaN,Train,NaN,0,0.18540188670158386,1,0.9942428469657898,1,0.9959301352500916,0,0.006757242139428854,0,0.011557572521269321,1,0.5303940773010254,1,0.5020215511322021,1,0.9145748019218445,0,0.3391522467136383,0,0.0057333908043801785
Nc1c2CCCCc2nc2c1cccc2,NaN,NaN,NaN,1.0,NaN,2.68,38.91,-1.77,0.71,2,1,198.115698448,0,NaN,NaN,NaN,Test,NaN,0,0.07769808918237686,1,0.995862603187561,1,0.9986754059791565,0,0.15285833179950714,0,0.0015449220081791282,0,0.07712631672620773,1,0.9969897270202637,1,0.9906278848648071,0,0.00905755814164877,0,0.06328334659337997
C=CCc1ccccc1OC[C@@H](O)CNC(C)C,NaN,NaN,NaN,1.0,NaN,2.74,41.49,0.42,0.68,3,2,249.172878976,8,NaN,NaN,NaN,Train,NaN,0,0.021089108660817146,1,0.9992963075637817,1,0.967257022857666,0,0.4310195744037628,0,0.19707919657230377,0,0.11553855985403061,1,0.8405572772026062,1,0.9854191541671753,0,0.05961274355649948,0,0.4407159686088562
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,NaN,NaN,NaN,1.0,1.0,2.04,75.27,-2.24,1.93,3,2,226.131742436,4,NaN,NaN,Train,Test,NaN,1,0.5817115902900696,1,0.9990262985229492,1,0.9955191612243652,1,0.9251166582107544,0,0.009817782789468765,1,0.5727351903915405,0,0.4859657287597656,1,0.9975487589836121,1,0.8371867537498474,0,0.007126390002667904
CCOC(=O)c1ccc(N)cc1,NaN,NaN,NaN,1.0,1.0,1.8,52.32,-1.76,1.83,3,1,165.078978592,2,NaN,NaN,Test,Train,NaN,0,0.03448808193206787,1,0.9991722106933594,1,0.995245635509491,0,0.20721322298049927,0,0.0050674122758209705,0,0.1691790372133255,1,0.9968563318252563,1,0.9898548126220703,0,0.4285447895526886,0,0.1592225581407547
CNCCc1ccccn1,NaN,NaN,NaN,1.0,0.0,0.67,24.92,0.87,-1.84,2,1,136.100048384,3,NaN,NaN,Train,Train,NaN,0,0.031345076858997345,0,0.2432660609483719,1,0.9968037605285645,0,0.005698337685316801,0,0.007062413729727268,0,0.25817298889160156,1,0.8626049757003784,1,0.9928418397903442,0,0.05626872554421425,0,0.4133897125720978
CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,NaN,NaN,NaN,1.0,0.0,2.94,50.72,-0.13,0.77,4,2,307.21474378799996,11,NaN,NaN,Train,Train,NaN,1,0.7826001644134521,1,0.9076703786849976,1,0.9442246556282043,0,0.0219644233584404,0,0.009125594981014729,1,0.5077306032180786,0,0.458584189414978,1,0.8826157450675964,0,0.004426576662808657,0,0.1789657473564148
CC(C)(C)NC[C@H](O)COc1ccccc1C#N,NaN,NaN,NaN,1.0,NaN,1.91,65.28,0.59,-0.28,4,2,248.15247788,5,NaN,NaN,NaN,Train,NaN,0,0.06278888136148453,1,0.8695988655090332,1,0.8188468813896179,0,0.3021479845046997,0,0.14559096097946167,0,0.13599716126918793,1,0.990830659866333,1,0.9555293917655945,0,0.0314236581325531,0,0.17217983305454254
CCCCOC(=O)c1ccc(N)cc1,NaN,NaN,NaN,1.0,1.0,2.49,52.32,-2.51,2.62,3,1,193.11027872,4,NaN,NaN,Train,Train,NaN,0,0.0933610200881958,1,0.9991488456726074,1,0.9996065497398376,1,0.789167046546936,0,0.008122787810862064,0,0.2899537682533264,1,0.9801029562950134,1,0.9881364107131958,1,0.7477777600288391,0,0.2877616882324219
CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2,NaN,NaN,NaN,1.0,NaN,2.09,70.59,0.32,-0.24,4,3,292.17869262799996,5,NaN,NaN,NaN,Test,NaN,1,0.5734465718269348,0,0.48798733949661255,1,0.8914647102355957,0,0.0018431022763252258,0,0.20534469187259674,0,0.04206129163503647,1,0.9856002330780029,1,0.9368723630905151,0,0.046062685549259186,0,0.2504599392414093
O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,NaN,NaN,NaN,0.0,NaN,2.67,53.01,-1.62,-0.56,4,1,388.15537034000016,8,NaN,NaN,NaN,Train,NaN,1,0.9646211862564087,1,0.9835931658744812,0,0.060449883341789246,0,0.0203044805675745,0,0.006232384126633406,0,0.4100046455860138,1,0.8264750838279724,0,0.14885008335113525,0,0.09998048841953278,0,0.016703693196177483
CN(C)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,NaN,NaN,NaN,1.0,1.0,5.42,31.78,-3.64,3.42,3,0,318.09574728800004,4,NaN,NaN,Train,Test,NaN,1,0.8387073278427124,1,0.9977841973304749,1,0.9840320944786072,1,0.8268538117408752,0,0.012029432691633701,1,0.5265597105026245,1,0.9956217408180237,1,0.9999176263809204,1,0.9710103869438171,0,0.05689069628715515
CN/C(=N/C#N)NCCSCc1c(C)[nH]cn1,NaN,NaN,NaN,0.0,0.0,0.84,114.19,-1.57,0.39,4,3,252.115715512,5,NaN,NaN,Train,Train,NaN,0,0.3838134706020355,0,0.011078160256147385,0,0.07818738371133804,0,0.10811354964971542,1,0.9590997695922852,1,0.6846287250518799,1,0.7685908675193787,0,0.0766340047121048,0,0.013339919969439507,1,0.5999042987823486
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,NaN,NaN,NaN,1.0,NaN,2.44,40.62,-3.62,2.26,2,0,300.06655533599996,1,NaN,NaN,NaN,Train,NaN,0,0.3799012303352356,1,0.9997144341468811,1,0.9986425042152405,1,0.9049099087715149,0,0.052323758602142334,0,0.3723066449165344,1,0.998339056968689,1,0.9995421171188354,1,0.9815236926078796,0,0.00029646686743944883
CNCCCN1c2ccccc2CCc2c1cccc2,NaN,NaN,NaN,1.0,NaN,4.3,15.27,-1.23,1.56,2,1,266.17829870400004,4,NaN,NaN,NaN,Train,NaN,1,0.5158324241638184,1,0.9625590443611145,1,0.9997147917747498,1,0.5952857732772827,0,0.00026155938394367695,0,0.19263944029808044,1,0.9837669134140015,1,0.9998078942298889,1,0.9539304971694946,0,0.0007721304427832365
C[C@H](N)Cc1ccccc1,NaN,NaN,NaN,1.0,1.0,1.83,26.02,0.23,-0.62,1,1,135.104799416,2,NaN,NaN,Test,Train,NaN,0,0.03942522406578064,0,0.14760565757751465,1,0.9973106384277344,1,0.837817370891571,0,0.07912060618400574,0,0.18418152630329132,1,0.9678905606269836,1,0.9775616526603699,0,0.28783929347991943,0,0.003597825765609741
O=c1[nH]cnc2c1ncn2[C@@H]1CC[C@@H](CO)O1,NaN,NaN,NaN,0.0,NaN,-1.06,88.74,-0.91,-1.12,6,2,236.09094024400002,2,NaN,NaN,NaN,Train,NaN,0,0.013860076665878296,0,0.017022060230374336,0,0.2399147003889084,0,0.009560284204781055,1,0.9430099129676819,0,0.35090208053588867,1,0.8567165732383728,0,0.2644505798816681,0,0.006319509353488684,0,0.10209062695503235
O=c1[nH]c2c(cccc2)n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,NaN,NaN,NaN,1.0,NaN,4.2,67.92,-3.31,3.15,5,2,425.161852688,5,NaN,NaN,NaN,Train,NaN,1,0.9417732357978821,1,0.9996908903121948,1,0.9987189769744873,1,0.8321850299835205,0,0.015288283117115498,1,0.9485539793968201,1,0.9167389869689941,1,0.9964555501937866,1,0.9275856614112854,0,0.022995537146925926
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,NaN,NaN,NaN,1.0,1.0,2.82,25.36,-2.17,1.46,3,0,270.173213324,6,NaN,NaN,Test,Train,NaN,0,0.09321429580450058,1,0.9991900324821472,1,0.9973908066749573,0,0.38075464963912964,0,0.005741545464843512,0,0.09057316184043884,1,0.9953438639640808,1,0.990310788154602,1,0.6701382398605347,0,0.03094717673957348
FC(F)OC(F)(F)[C@@H](F)Cl,NaN,NaN,NaN,1.0,NaN,1.89,9.23,-1.82,1.94,1,0,183.97143346400003,3,NaN,NaN,NaN,Train,NaN,0,0.025521762669086456,1,0.9993883371353149,1,0.9997186064720154,1,0.96014004945755,0,0.011913534253835678,0,0.035288047045469284,1,0.522003710269928,1,0.9939727187156677,1,0.7953577637672424,0,0.4644320011138916
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)[C@H]4C5(C)CC[C@H](O)C(C)(C)[C@H]5CCC43C)[C@H]2C1,NaN,NaN,NaN,0.0,NaN,6.41,74.6,-4.3,3.86,3,2,470.339609952,1,NaN,NaN,NaN,Test,NaN,1,0.8706967830657959,1,0.944940984249115,1,0.9776008129119873,0,0.020796306431293488,0,0.009805130772292614,0,0.4719046950340271,1,0.8353970050811768,1,0.5284000039100647,0,0.032696329057216644,0,0.2605926990509033
CCOc1ccccc1C(N)=O,NaN,NaN,NaN,1.0,NaN,0.93,52.32,-1.92,1.06,2,1,165.078978592,3,NaN,NaN,NaN,Test,NaN,0,0.1367037445306778,1,0.8679735660552979,1,0.9964256882667542,0,0.2703584134578705,0,0.002057299017906189,0,0.40657883882522583,1,0.9704384803771973,1,0.9931049942970276,1,0.5468156337738037,0,0.37025386095046997
COc1cc([C@H]2c3c(cc4OCOc4c3)[C@@H](O[C@H]3O[C@H]4CO[C@H](C)O[C@H]4[C@@H](O)[C@@H]3O)[C@@H]3COC(=O)[C@@H]23)cc(OC)c1O,NaN,NaN,NaN,0.0,NaN,0.74,160.83,-2.74,0.66,13,3,588.1842910839998,5,NaN,NaN,NaN,Train,NaN,1,0.9730868339538574,0,0.10419628024101257,0,0.01898793876171112,0,0.002115413546562195,1,0.5147153735160828,1,0.9408425092697144,1,0.9865097403526306,0,0.003658450674265623,0,5.0720645958790556e-05,0,0.022735442966222763
OCCN1CCN(CCCN2c3ccccc3Sc3c2cc(C(F)(F)F)cc3)CC1,NaN,NaN,NaN,1.0,1.0,4.38,55.25,-3.89,4.12,5,1,437.17486811199996,6,NaN,NaN,Test,Train,NaN,0,0.45332035422325134,1,0.9984336495399475,1,0.9967647790908813,1,0.7098192572593689,0,0.03152409940958023,1,0.6858271956443787,1,0.9953060746192932,1,0.9990713596343994,1,0.9471796751022339,0,0.22264055907726288
CN1C(=O)CN=C(c2ccccc2F)c2c1ccc([N+](=O)[O-])c2,NaN,NaN,NaN,1.0,1.0,2.07,78.49,-3.81,2.03,4,0,313.08626946399994,2,NaN,NaN,Test,Train,NaN,0,0.06845046579837799,1,0.9737749695777893,1,0.9988393187522888,1,0.7816493511199951,0,0.009552964009344578,0,0.23731853067874908,1,0.9833248853683472,1,0.9980727434158325,1,0.9618885517120361,0,0.00672858627513051
O=C(O)c1cc(O)ccc1O,NaN,NaN,NaN,1.0,NaN,1.55,77.76,0.81,-1.6,3,3,154.026608672,1,NaN,NaN,NaN,Train,NaN,0,0.003792354604229331,0,0.2942350506782532,1,0.8199986219406128,0,0.019495699554681778,0,0.35287243127822876,0,0.3347048759460449,1,0.5182777643203735,1,0.8865833878517151,0,0.47440648078918457,0,0.028885617852211
CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3c1cccc3)C2,NaN,NaN,NaN,1.0,NaN,2.45,50.16,-0.21,-0.78,4,1,312.195011388,2,NaN,NaN,NaN,Test,NaN,1,0.7514452338218689,0,0.09018344432115555,0,0.1374528706073761,1,0.9384909868240356,0,0.015794461593031883,1,0.56191086769104,1,0.9928849339485168,1,0.9948740601539612,1,0.8335687518119812,0,0.0012376898666843772
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,NaN,NaN,NaN,1.0,NaN,2.03,66.48,-2.79,1.83,3,1,236.116092372,1,NaN,NaN,NaN,Train,NaN,0,0.4758409559726715,1,0.9994099140167236,1,0.982130229473114,1,0.6385284066200256,0,0.0018452528165653348,1,0.60311359167099,0,0.4886187016963959,1,0.9806404113769531,0,0.028916779905557632,0,0.0021597358863800764
OCCOCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,NaN,NaN,NaN,1.0,NaN,3.0,35.94,-3.14,2.65,4,1,374.176105784,8,NaN,NaN,NaN,Train,NaN,0,0.29767054319381714,1,0.9999287128448486,1,0.998160183429718,0,0.24599596858024597,0,0.006003698334097862,0,0.0977339819073677,1,0.9619109630584717,1,0.9857213497161865,0,0.18409962952136993,0,0.019628329202532768
FC(F)O[C@@H](Cl)C(F)(F)F,NaN,NaN,NaN,1.0,NaN,2.09,9.23,-1.9,2.15,1,0,183.97143346400003,2,NaN,NaN,NaN,Train,NaN,0,0.016299160197377205,1,0.9995319843292236,1,0.9998326301574707,1,0.8521460294723511,0,0.02881978079676628,0,0.033793505281209946,1,0.6036841869354248,1,0.998795747756958,1,0.805499255657196,0,0.3898976743221283
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@H]1O,NaN,NaN,NaN,1.0,NaN,2.5,61.69,-4.13,2.49,3,2,320.01193292,1,NaN,NaN,NaN,Test,NaN,0,0.2516087591648102,1,0.9913088083267212,1,0.9591660499572754,1,0.8797896504402161,0,0.001675572246313095,0,0.4749855697154999,1,0.9582757353782654,1,0.9869307279586792,1,0.9561958909034729,0,0.007989990524947643
CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,NaN,NaN,NaN,1.0,NaN,4.53,68.06,-3.31,1.92,4,0,386.14865545199996,4,NaN,NaN,NaN,Test,NaN,1,0.8964239358901978,1,0.9996258020401001,1,0.9932592511177063,1,0.5616591572761536,0,0.0005660067545250058,1,0.6724302172660828,1,0.9966402053833008,1,0.9998811483383179,1,0.7173492908477783,0,0.0024528775829821825
COC(F)(F)C(Cl)Cl,NaN,NaN,NaN,1.0,1.0,2.17,9.23,-1.87,2.01,1,0,163.960726548,2,NaN,NaN,Train,Test,NaN,0,0.01816454529762268,1,0.9994937181472778,1,0.9993155002593994,1,0.824468195438385,0,0.018731292337179184,0,0.03921070694923401,1,0.9595279693603516,1,0.9940615296363831,1,0.8276365399360657,0,0.1826426237821579
CN1CCN2c3c(cccc3)Cc3ccccc3[C@H]2C1,NaN,NaN,NaN,1.0,NaN,3.57,6.48,-3.31,3.23,2,0,264.16264864,0,NaN,NaN,NaN,Train,NaN,0,0.21519117057323456,1,0.995507001876831,1,0.9997636675834656,1,0.6819568276405334,0,0.036222752183675766,1,0.6046287417411804,1,0.9340682029724121,1,0.9951558113098145,0,0.42972269654273987,0,0.03833593800663948
CN1CCN2c3c(cccn3)Cc3ccccc3[C@H]2C1,NaN,NaN,NaN,1.0,NaN,3.12,19.37,-2.8,2.42,3,0,265.157897608,0,NaN,NaN,NaN,Train,NaN,0,0.21197804808616638,1,0.9988728165626526,1,0.9998722076416016,0,0.20414434373378754,0,0.05420924350619316,0,0.3563286066055298,1,0.9879820942878723,1,0.9981563687324524,0,0.32063204050064087,0,0.02856587804853916
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1O,NaN,NaN,NaN,1.0,NaN,2.01,61.69,-3.58,2.06,3,2,286.050905272,1,NaN,NaN,NaN,Test,NaN,0,0.11465924233198166,1,0.9941409230232239,1,0.970308244228363,1,0.8746376037597656,0,0.03298807144165039,0,0.4538905918598175,1,0.9720569849014282,1,0.9856011271476746,1,0.9720941781997681,0,0.0022221822291612625
CC(C)=CCN1CCC2(C)c3c(ccc(O)c3)C[C@H]1[C@H]2C,NaN,NaN,NaN,1.0,NaN,3.76,23.47,-2.48,2.42,2,1,285.209264484,2,NaN,NaN,NaN,Train,NaN,0,0.1407432109117508,1,0.9998489618301392,1,0.9995915293693542,1,0.89707350730896,0,0.0018615988083183765,0,0.2657426595687866,1,0.8971067070960999,1,0.9618042707443237,1,0.7199527025222778,0,0.08216016739606857
CCC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O,NaN,NaN,NaN,1.0,NaN,2.01,75.27,-2.23,1.91,3,2,226.131742436,4,NaN,NaN,NaN,Test,NaN,1,0.5131244659423828,1,0.9990262985229492,1,0.9939184188842773,1,0.9251166582107544,0,0.010784236714243889,0,0.2059561312198639,1,0.6967272758483887,1,0.9964698553085327,1,0.9801996946334839,0,0.0044683120213449
CCN(CC)CCOC(=O)c1ccc(N)cc1,NaN,NaN,NaN,1.0,1.0,2.07,55.56,-0.03,0.29,4,1,236.15247788,6,NaN,NaN,Train,Test,NaN,0,0.11617670953273773,1,0.9812994599342346,1,0.9669103622436523,1,0.9116644263267517,0,0.0896194726228714,1,0.5339308977127075,1,0.9942348599433899,1,0.9603337049484253,1,0.8725426197052002,0,0.08340681344270706
CN(C)CCCN1c2ccccc2Sc2c1cccc2,NaN,NaN,NaN,1.0,NaN,4.65,31.78,-2.79,2.69,3,0,284.13471964,4,NaN,NaN,NaN,Train,NaN,0,0.18956567347049713,1,0.9997908473014832,1,0.9982841610908508,1,0.7032023668289185,0,0.018939947709441185,0,0.1536581814289093,1,0.9946816563606262,1,0.9997605681419373,1,0.9204071164131165,0,0.004079749807715416
CSC(=N)N,NaN,NaN,NaN,1.0,NaN,-0.18,75.17,0.64,-1.89,2,2,90.02516919199999,0,NaN,NaN,NaN,Train,NaN,0,0.33614107966423035,0,0.07715855538845062,1,0.9956342577934265,0,0.015177492052316666,0,0.018323101103305817,0,0.07763665914535522,1,0.5279220938682556,1,0.9831810593605042,0,0.05088237673044205,0,0.1689690500497818
C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,NaN,NaN,NaN,1.0,NaN,1.84,75.27,-2.43,1.78,3,2,238.131742436,5,NaN,NaN,NaN,Test,NaN,0,0.31827592849731445,1,0.9992734789848328,1,0.9933235049247742,1,0.8114997744560242,0,0.08549203723669052,0,0.2911471724510193,1,0.7348471283912659,1,0.9966455101966858,1,0.7817984819412231,0,0.01185657735913992
FCOC(C(F)(F)F)C(F)(F)F,NaN,NaN,NaN,1.0,1.0,2.07,9.23,-2.46,2.22,1,0,200.00721225599997,2,NaN,NaN,Train,Test,NaN,0,0.03830716386437416,1,0.9994776844978333,1,0.9999412298202515,1,0.8430019617080688,0,0.02945108525454998,0,0.09004379063844681,1,0.8826794028282166,1,0.9878798127174377,1,0.7422930598258972,0,0.167228564620018
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2c1cccc2,NaN,NaN,NaN,1.0,NaN,5.85,3.24,-5.04,5.89,1,0,291.1986998,4,NaN,NaN,NaN,Train,NaN,1,0.5720006227493286,1,0.9758555889129639,1,0.9950563907623291,0,0.011716926470398903,0,0.028356440365314484,0,0.12460105866193771,1,0.9927847385406494,1,0.9893332123756409,0,0.08279375731945038,0,0.013673256151378155
CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,NaN,NaN,NaN,1.0,NaN,5.46,43.7,-3.99,3.67,3,2,471.313729552,8,NaN,NaN,NaN,Train,NaN,1,0.9518334269523621,1,0.998077392578125,1,0.9493880867958069,0,0.19034582376480103,0,0.007115685846656561,1,0.9626657962799072,1,0.9695104956626892,1,0.9479572176933289,0,0.005338595248758793,0,0.00431170454248786
Cn1cnc2c1c(=O)[nH]c(=O)n2C,NaN,NaN,NaN,1.0,NaN,-0.23,67.23,-1.54,-0.34,5,1,180.064725496,0,NaN,NaN,NaN,Train,NaN,0,0.3529394567012787,0,0.023006698116660118,1,0.9973077774047852,0,0.030074141919612885,0,0.001951458165422082,0,0.34271401166915894,0,0.2931012213230133,1,0.9986807703971863,0,0.14622166752815247,0,0.007621102500706911
CSc1ccc2Sc3c(cccc3)N(CC[C@@H]3CCCCN3C)c2c1,NaN,NaN,NaN,1.0,NaN,6.08,57.08,-4.09,3.69,4,0,370.153740832,4,NaN,NaN,NaN,Test,NaN,1,0.9879044890403748,1,0.9943801760673523,1,0.9980862140655518,0,0.22652877867221832,0,0.046667009592056274,1,0.6732942461967468,1,0.9858585000038147,1,0.9997743964195251,1,0.530478835105896,0,0.008429422043263912
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,NaN,NaN,NaN,1.0,0.0,5.52,37.3,-2.51,3.26,1,1,300.208930136,5,NaN,NaN,Train,Train,NaN,0,0.4065341651439667,1,0.996250331401825,1,0.9769862294197083,0,0.027423938736319542,0,0.0019937939941883087,1,0.5144367814064026,1,0.9248513579368591,1,0.9699822068214417,0,0.020488373935222626,0,0.009921750985085964
